student_course_id,student_id,course_id,semester,semester_credits_attempted,semester_credits_earned,semester_points,semester_gpa,course_grade,course_gpa,cgpa,course_points,comments
2507,2490,65,2009-1,3,3,11.25,3.55,A-,3.75,3.69,11.25,
2508,2508,2,2008-1,3,3,11.25,3.67,A-,3.75,3.7,11.25,
2509,2508,1,2008-2,3,3,11.25,3.75,A-,3.75,3.7,11.25,
2510,2508,63,2008-1,3,3,10.5,3.67,B+,3.5,3.7,10.5,
2511,2508,53,2008-2,3,3,12,3.75,A,4,3.7,12,
2512,2508,77,2008-1,3,3,10.5,3.67,B+,3.5,3.7,10.5,
2513,2508,82,2008-2,3,3,11.25,3.75,A-,3.75,3.7,11.25,
2514,2508,57,2009-1,3,3,11.25,3.65,A-,3.75,3.7,11.25,
2515,2508,76,2009-1,3,3,10.5,3.65,B+,3.5,3.7,10.5,
2516,2508,154,2009-1,3,3,12,3.65,A,4,3.7,12,
2517,2508,6,2008-1,3,3,11.25,3.67,A-,3.75,3.7,11.25,
2518,2508,83,2008-1,3,3,11.25,3.67,A-,3.75,3.7,11.25,
2519,2508,67,2008-2,3,3,10.5,3.75,B+,3.5,3.7,10.5,
2520,2508,80,2009-2,12,12,45,3.75,A-,3.75,3.7,45,
2521,2508,64,2008-2,3,3,11.25,3.75,A-,3.75,3.7,11.25,
2522,2508,13,2009-1,3,3,10.5,3.65,B+,3.5,3.7,10.5,
2523,2508,78,2008-1,3,3,11.25,3.67,A-,3.75,3.7,11.25,
2524,2508,65,2009-1,3,3,10.5,3.65,B+,3.5,3.7,10.5,
2525,2525,13,2008-1,3,3,11.25,3.1,A-,3.75,3.58,11.25,
2526,2525,31,2008-2,3,3,12,3.85,A,4,3.58,12,
2527,2525,76,2009-1,3,3,10.5,3.56,B+,3.5,3.58,10.5,
2528,2525,83,2008-1,3,3,6,3.1,C,2,3.58,6,
2529,2525,1,2008-2,3,3,12,3.85,A,4,3.58,12,
2530,2525,70,2008-3,3,,,,,,3.58,,
2531,2525,65,2009-1,3,3,12,3.56,A,4,3.58,12,
2532,2525,77,2009-1,3,3,9,3.56,B,3,3.58,9,
2533,2525,35,2007-2,3,3,9,3.35,B,3,3.58,9,
2534,2525,52,2007-2,3,3,12,3.35,A,4,3.58,12,
2535,2525,14,2008-1,3,3,9,3.1,B,3,3.58,9,
2536,2525,79,2008-1,3,3,9,3.1,B,3,3.58,9,
2537,2525,70,2009-1,3,3,10.5,3.56,B+,3.5,3.58,10.5,
2538,2525,57,2009-1,3,3,11.25,3.56,A-,3.75,3.58,11.25,
2539,2525,16,2007-2,3,3,9,3.35,B,3,3.58,9,
2540,2525,29,2008-1,3,3,11.25,3.1,A-,3.75,3.58,11.25,
2541,2525,68,2008-2,3,3,11.25,3.85,A-,3.75,3.58,11.25,
2542,2525,53,2008-2,3,3,10.5,3.85,B+,3.5,3.58,10.5,
2543,2525,78,2009-1,3,3,11.25,3.56,A-,3.75,3.58,11.25,
2544,2525,80,2009-2,12,12,48,3.95,A,4,3.58,48,
2545,2525,23,2007-2,1,1,3.5,3.35,B+,3.5,3.58,3.5,
2546,2525,64,2008-2,3,3,12,3.85,A,4,3.58,12,
2547,2525,2,2009-1,3,3,10.5,3.56,B+,3.5,3.58,10.5,
2548,2525,63,2009-1,3,3,10.5,3.56,B+,3.5,3.58,10.5,
2549,2525,6,2009-2,3,3,11.25,3.95,A-,3.75,3.58,11.25,
2550,2550,39,2005-1,3,0,0,3.29,WF,0,2.68,0,REPEAT
2551,2550,27,2005-2,3,3,9,3.05,B,3,2.68,9,
2552,2550,52,2007-1,3,3,10.5,2.63,B+,3.5,2.68,10.5,
2553,2550,6,2007-2,3,3,7.5,2.25,C+,2.5,2.68,7.5,
2554,2550,154,2008-1,3,3,11.25,2.06,A-,3.75,2.68,11.25,
2555,2550,161,2008-2,3,3,12,2,A,4,2.68,12,
2556,2550,45,2005-1,3,3,11.25,3.29,A-,3.75,2.68,11.25,
2557,2550,37,2005-1,3,3,10.5,3.29,B+,3.5,2.68,10.5,
2558,2550,32,2005-2,3,3,11.25,3.05,A-,3.75,2.68,11.25,
2559,2550,39,2005-2,3,3,9,3.05,B,3,2.68,9,
2560,2550,31,2006-2,3,3,12,3.5,A,4,2.68,12,
2561,2550,11,2007-1,3,0,0,2.63,WF,0,2.68,0,REPEAT
2562,2550,71,2007-2,3,3,10.5,2.25,B+,3.5,2.68,10.5,
2563,2550,17,2009-1,3,3,0,1.5,F,0,2.68,0,
2564,2550,23,2005-1,1,1,3,3.29,B,3,2.68,3,
2565,2550,83,2008-1,3,0,0,2.06,W,0,2.68,0,
2566,2550,57,2008-1,3,3,0,2.06,F,0,2.68,0,
2567,2550,14,2008-1,3,3,0,2.06,F,0,2.68,0,REPEAT
2568,2550,13,2008-1,3,3,6,2.06,C,2,2.68,6,
2569,2550,1,2008-2,3,3,0,2,F,0,2.68,0,
2570,2550,14,2009-1,3,3,7.5,1.5,C+,2.5,2.68,7.5,
2571,2550,28,2005-1,3,3,10.5,3.29,B+,3.5,2.68,10.5,
2572,2550,70,2006-1,3,3,0,3.5,F,0,2.68,0,REPEAT
2573,2550,30,2006-2,3,3,7.5,3.5,C+,2.5,2.68,7.5,
2574,2550,34,2007-1,3,3,7.5,2.63,C+,2.5,2.68,7.5,
2575,2550,2,2007-1,3,3,7.5,2.63,C+,2.5,2.68,7.5,
2576,2550,78,2007-1,3,3,6,2.63,C,2,2.68,6,
2577,2550,82,2007-2,3,3,3,2.25,D,1,2.68,3,
2578,2550,160,2005-1,3,3,7.5,3.29,C+,2.5,2.68,7.5,
2579,2550,35,2005-2,3,3,9,3.05,B,3,2.68,9,
2580,2550,29,2006-1,3,3,10.5,3.5,B+,3.5,2.68,10.5,
2581,2550,34,2006-1,3,3,6,3.5,C,2,2.68,6,REPEAT
2582,2550,71,2006-2,3,3,7.5,3.5,C+,2.5,2.68,7.5,REPEAT
2583,2550,47,2006-2,3,3,9,3.5,B,3,2.68,9,
2584,2550,64,2007-2,3,3,6,2.25,C,2,2.68,6,
2585,2550,70,2008-1,3,3,7.5,2.06,C+,2.5,2.68,7.5,
2586,2550,82,2008-2,3,3,0,2,F,0,2.68,0,REPEAT
2587,2550,11,2009-1,3,3,6,1.5,C,2,2.68,6,
2588,2550,6,2005-2,3,3,6,3.05,C,2,2.68,6,REPEAT
2589,2550,16,2005-2,3,3,7.5,3.05,C+,2.5,2.68,7.5,
2590,2550,68,2006-2,3,3,12,3.5,A,4,2.68,12,
2591,2550,22,2006-2,3,3,12,3.5,A,4,2.68,12,
2592,2550,17,2008-1,3,3,0,2.06,F,0,2.68,0,REPEAT
2593,2593,22,2008-2,3,3,12,3.08,A,4,2.77,12,
2594,2593,2,2009-1,3,3,6,2.13,C,2,2.77,6,
2595,2593,67,2009-2,3,3,7.5,2.2,C+,2.5,2.77,7.5,
2596,2593,64,2009-2,3,3,6,2.2,C,2,2.77,6,
2597,2593,53,2009-2,3,3,6,2.2,C,2,2.77,6,
2598,2593,118,2010-1,3,3,7.5,2.3,C+,2.5,2.77,7.5,
2599,2593,1,2009-2,3,3,6,2.2,C,2,2.77,6,
2600,2593,72,2010-1,3,3,6,2.3,C,2,2.77,6,
2601,2593,58,2010-1,3,3,0,2.3,F,0,2.77,0,REPEAT
2602,2593,117,2011-2,12,12,45,3.75,A-,3.75,2.77,45,
2603,2593,27,2008-2,3,3,11.25,3.08,A-,3.75,2.77,11.25,
2604,2593,31,2008-2,3,3,9,3.08,B,3,2.77,9,
2605,2593,76,2009-1,3,3,3,2.13,D,1,2.77,3,REPEAT
2606,2593,83,2009-3,3,3,11.25,3.75,A-,3.75,2.77,11.25,
2607,2593,58,2011-1,3,3,11.25,3.75,A-,3.75,2.77,11.25,
2608,2593,46,2009-1,3,3,6,2.13,C,2,2.77,6,
2609,2593,30,2009-2,3,3,7.5,2.2,C+,2.5,2.77,7.5,
2610,2593,82,2009-2,3,3,3,2.2,D,1,2.77,3,REPEAT
2611,2593,60,2010-2,3,3,6,2.75,C,2,2.77,6,
2612,2593,98,2010-2,3,3,10.5,2.75,B+,3.5,2.77,10.5,
2613,2593,71,2008-2,3,3,6,3.08,C,2,2.77,6,
2614,2593,83,2009-1,3,0,0,2.13,WF,0,2.77,0,REPEAT
2615,2593,78,2009-1,3,3,3,2.13,D,1,2.77,3,REPEAT
2616,2593,63,2009-1,3,3,7.5,2.13,C+,2.5,2.77,7.5,
2617,2593,56,2010-1,3,3,6,2.3,C,2,2.77,6,
2618,2593,49,2010-1,3,3,6,2.3,C,2,2.77,6,
2619,2593,68,2008-2,3,3,11.25,3.08,A-,3.75,2.77,11.25,
2620,2593,34,2008-2,3,3,6,3.08,C,2,2.77,6,
2621,2593,77,2009-1,3,3,6,2.13,C,2,2.77,6,
2622,2593,59,2010-1,3,3,9,2.3,B,3,2.77,9,
2623,2623,110,2010-2,3,3,9,3.25,B,3,3.31,9,
2624,2623,60,2010-2,3,3,10.5,3.25,B+,3.5,3.31,10.5,
2625,2623,56,2011-1,3,3,10.5,3.25,B+,3.5,3.31,10.5,
2626,2623,73,2010-1,3,3,9,3.35,B,3,3.31,9,
2627,2623,69,2010-1,3,3,9,3.35,B,3,3.31,9,
2628,2623,59,2011-1,3,3,9,3.25,B,3,3.31,9,
2629,2623,118,2011-1,3,3,11.25,3.25,A-,3.75,3.31,11.25,
2630,2623,49,2011-1,3,3,10.5,3.25,B+,3.5,3.31,10.5,
2631,2623,83,2009-3,3,3,11.25,3.75,A-,3.75,3.31,11.25,
2632,2623,72,2010-1,3,3,10.5,3.35,B+,3.5,3.31,10.5,
2633,2623,102,2010-1,3,3,11.25,3.35,A-,3.75,3.31,11.25,
2634,2623,58,2010-1,3,3,10.5,3.35,B+,3.5,3.31,10.5,
2635,2623,109,2010-2,3,3,11.25,3.25,A-,3.75,3.31,11.25,
2636,2623,123,2010-2,3,3,10.5,3.25,B+,3.5,3.31,10.5,
2637,2623,42,2010-2,3,3,7.5,3.25,C+,2.5,3.31,7.5,
2638,2623,105,2011-1,3,3,7.5,3.25,C+,2.5,3.31,7.5,
2639,2639,170,2021-1,3,3,12,3.38,A,4,3.33,12,
2640,2639,49,2021-1,3,3,7.5,3.38,C+,2.5,3.33,7.5,
2641,2639,103,2021-2,3,3,12,3,A,4,3.33,12,
2642,2639,100,2021-2,3,3,0,3,P,0,3.33,0,
2643,2639,123,2022-2,3,,,,,,3.33,,
2644,2639,73,2017-1,3,0,0,,RE,0,2.5,0,
2645,2639,105,2021-2,3,3,6,3,C,2,3.33,6,
2646,2639,13,2009-1,3,3,0,1.5,F,0,1.5,0,
2647,2639,73,2019-1,3,0,0,2.5,WP,0,2.5,0,REPEAT
2648,2639,101,2019-1,3,3,6,2.5,C,2,2.5,6,
2649,2639,153,2021-1,3,3,10.5,3.38,B+,3.5,3.33,10.5,
2650,2639,171,2021-2,0,0,0,3,A,0,3.33,0,
2651,2639,104,2021-2,3,0,0,3,W,0,3.33,0,
2652,2639,99,2022-1,3,3,9,3.44,B,3,3.33,9,
2653,2639,46,2009-1,3,0,0,1.5,WF,0,1.5,0,
2654,2639,6,2009-1,3,3,9,1.5,B,3,1.5,9,
2655,2639,117,2022-2,12,,,,,,3.33,,
2656,2639,69,2017-1,3,0,0,,RE,0,2.5,0,REPEAT
2657,2639,102,2017-1,3,0,0,,RE,0,2.5,0,
2658,2639,69,2019-1,3,3,7.5,2.5,C+,2.5,2.5,7.5,
2659,2639,102,2021-1,3,3,10.5,3.38,B+,3.5,3.33,10.5,
2660,2639,73,2021-2,3,0,0,3,W,0,3.33,0,REPEAT
2661,2639,118,2022-1,3,3,11.25,3.44,A-,3.75,3.33,11.25,
2662,2639,73,2022-1,3,3,9,3.44,B,3,3.33,9,
2663,2639,104,2022-2,3,,,,,,3.33,,
2664,2639,154,2009-1,3,0,0,1.5,WF,0,1.5,0,
2665,2639,106,2019-1,3,3,9,2.5,B,3,2.5,9,
2666,2639,104,2021-1,3,0,0,3.38,W,0,3.33,0,REPEAT
2667,2639,107,2022-1,3,3,12,3.44,A,4,3.33,12,
2668,2668,25,2005-1,3,3,12,3.7,A,4,3.04,12,
2669,2668,27,2005-2,3,3,12,3.54,A,4,3.04,12,
2670,2668,15,2005-2,3,3,11.25,3.54,A-,3.75,3.04,11.25,
2671,2668,16,2005-2,3,3,9,3.54,B,3,3.04,9,
2672,2668,39,2006-1,3,0,0,2.55,WP,0,3.04,0,REPEAT
2673,2668,29,2006-1,3,3,9,2.55,B,3,3.04,9,
2674,2668,2,2006-1,3,3,11.25,2.55,A-,3.75,3.04,11.25,
2675,2668,65,2007-1,3,3,0,1,F,0,3.04,0,REPEAT
2676,2668,168,2007-1,3,3,9,1,B,3,3.04,9,
2677,2668,12,2007-2,4,0,0,2.33,WP,0,3.04,0,REPEAT
2678,2668,19,2005-1,3,3,11.25,3.7,A-,3.75,3.04,11.25,
2679,2668,82,2006-2,3,3,0,3.33,F,0,3.04,0,REPEAT
2680,2668,13,2006-2,3,3,12,3.33,A,4,3.04,12,
2681,2668,17,2008-1,3,3,0,3.5,F,0,3.04,0,REPEAT
2682,2668,65,2008-1,3,3,10.5,3.5,B+,3.5,3.04,10.5,
2683,2668,154,2009-1,3,3,10.5,3,B+,3.5,3.04,10.5,
2684,2668,6,2005-1,3,3,10.5,3.7,B+,3.5,3.04,10.5,
2685,2668,37,2005-1,3,3,11.25,3.7,A-,3.75,3.04,11.25,
2686,2668,34,2006-1,3,3,10.5,2.55,B+,3.5,3.04,10.5,
2687,2668,17,2007-1,3,0,0,1,W,0,3.04,0,REPEAT
2688,2668,78,2007-1,3,3,0,1,F,0,3.04,0,
2689,2668,63,2007-1,3,3,0,1,F,0,3.04,0,
2690,2668,14,2008-1,3,3,3,3.5,D,1,3.04,3,REPEAT
2691,2668,1,2008-2,3,3,9,2.71,B,3,3.04,9,
2692,2668,47,2009-2,3,3,10.5,3.67,B+,3.5,3.04,10.5,
2693,2668,29,2005-1,3,0,0,3.7,W,0,3.04,0,REPEAT
2694,2668,24,2005-1,3,3,10.5,3.7,B+,3.5,3.04,10.5,
2695,2668,18,2005-2,3,3,11.25,3.54,A-,3.75,3.04,11.25,
2696,2668,30,2005-2,3,3,9,3.54,B,3,3.04,9,
2697,2668,39,2006-2,3,3,6,3.33,C,2,3.04,6,
2698,2668,82,2007-2,3,3,7.5,2.33,C+,2.5,3.04,7.5,
2699,2668,57,2008-1,3,3,3,3.5,D,1,3.04,3,REPEAT
2700,2668,57,2009-1,3,3,9,3,B,3,3.04,9,
2701,2668,17,2009-1,3,3,7.5,3,C+,2.5,3.04,7.5,
2702,2668,79,2009-1,3,3,7.5,3,C+,2.5,3.04,7.5,
2703,2668,8,2006-1,3,3,0,2.55,F,0,3.04,0,
2704,2668,22,2006-2,3,3,12,3.33,A,4,3.04,12,
2705,2668,154,2007-1,3,0,0,1,WF,0,3.04,0,REPEAT
2706,2668,154,2008-1,3,3,0,3.5,F,0,3.04,0,REPEAT
2707,2668,47,2008-2,3,3,0,2.71,F,0,3.04,0,REPEAT
2708,2668,83,2009-2,3,3,10.5,3.67,B+,3.5,3.04,10.5,
2709,2668,23,2005-1,1,1,3.75,3.7,A-,3.75,3.04,3.75,
2710,2668,32,2005-2,3,3,11.25,3.54,A-,3.75,3.04,11.25,
2711,2668,160,2006-1,3,3,7.5,2.55,C+,2.5,3.04,7.5,
2712,2668,31,2006-2,3,0,0,3.33,WP,0,3.04,0,REPEAT
2713,2668,31,2007-2,3,3,7.5,2.33,C+,2.5,3.04,7.5,
2714,2668,1,2007-2,3,3,4.5,2.33,D+,1.5,3.04,4.5,REPEAT
2715,2668,64,2007-2,3,3,6,2.33,C,2,3.04,6,
2716,2668,83,2008-1,3,3,0,3.5,F,0,3.04,0,REPEAT
2717,2668,12,2008-2,4,4,10,2.71,C+,2.5,3.04,10,
2718,2668,14,2009-1,3,3,10.5,3,B+,3.5,3.04,10.5,
2719,2668,80,2009-2,12,12,45,3.67,A-,3.75,3.04,45,
2720,2720,29,2006-1,3,3,7.5,2.13,C+,2.5,2.27,7.5,
2721,2720,78,2006-1,3,3,9,2.13,B,3,2.27,9,
2722,2720,161,2006-2,3,0,0,2.9,WF,0,2.27,0,REPEAT
2723,2720,37,2006-2,3,3,9,2.9,B,3,2.27,9,
2724,2720,14,2007-1,3,0,0,1.5,WF,0,2.27,0,REPEAT
2725,2720,161,2007-2,3,3,11.25,2.94,A-,3.75,2.27,11.25,
2726,2720,23,2008-1,1,1,1,0.7,D,1,2.27,1,
2727,2720,13,2008-1,3,3,0,0.7,F,0,2.27,0,
2728,2720,1,2008-2,3,3,4.5,1.79,D+,1.5,2.27,4.5,
2729,2720,47,2008-2,3,3,0,1.79,F,0,2.27,0,REPEAT
2730,2720,14,2009-1,3,3,7.5,1.5,C+,2.5,2.27,7.5,
2731,2720,63,2006-1,3,,,2.13,NG,,2.27,,
2732,2720,57,2007-1,3,3,9,1.5,B,3,2.27,9,
2733,2720,79,2008-1,3,0,0,0.7,WP,0,2.27,0,
2734,2720,17,2009-1,3,3,0,1.5,F,0,2.27,0,
2735,2720,1,2009-2,3,3,3,1,D,1,2.27,3,
2736,2720,18,2005-2,3,3,11.25,3.5,A-,3.75,2.27,11.25,
2737,2720,19,2006-1,3,3,9,2.13,B,3,2.27,9,
2738,2720,71,2006-2,3,3,7.5,2.9,C+,2.5,2.27,7.5,
2739,2720,31,2006-2,3,3,9,2.9,B,3,2.27,9,
2740,2720,82,2007-2,3,3,6,2.94,C,2,2.27,6,
2741,2720,6,2007-2,3,3,10.5,2.94,B+,3.5,2.27,10.5,
2742,2720,47,2007-2,3,3,0,2.94,F,0,2.27,0,REPEAT
2743,2720,83,2008-1,3,0,0,0.7,WF,0,2.27,0,REPEAT
2744,2720,65,2008-1,3,3,6,0.7,C,2,2.27,6,
2745,2720,16,2005-2,3,3,9,3.5,B,3,2.27,9,
2746,2720,28,2005-2,3,3,10.5,3.5,B+,3.5,2.27,10.5,
2747,2720,34,2006-1,3,3,0,2.13,WF,0,2.27,0,
2748,2720,8,2006-1,3,3,0,2.13,F,0,2.27,0,
2749,2720,160,2006-2,3,3,6,2.9,C,2,2.27,6,
2750,2720,39,2007-1,3,0,0,1.5,WF,0,2.27,0,REPEAT
2751,2720,2,2007-1,3,3,0,1.5,F,0,2.27,0,
2752,2720,154,2007-1,3,3,4.5,1.5,D+,1.5,2.27,4.5,
2753,2720,64,2007-2,3,3,7.5,2.94,C+,2.5,2.27,7.5,
2754,2720,13,2009-1,3,3,0,1.5,F,0,2.27,0,
2755,2720,24,2005-2,3,3,10.5,3.5,B+,3.5,2.27,10.5,
2756,2720,27,2005-2,3,3,11.25,3.5,A-,3.75,2.27,11.25,
2757,2720,39,2006-2,3,0,0,2.9,W,0,2.27,0,REPEAT
2758,2720,22,2006-2,3,3,12,2.9,A,4,2.27,12,
2759,2720,17,2008-1,3,3,0,0.7,F,0,2.27,0,
2760,2720,47,2008-3,3,3,10.5,3.5,B+,3.5,2.27,10.5,
2761,2720,83,2008-3,3,3,10.5,3.5,B+,3.5,2.27,10.5,
2762,2720,79,2009-1,3,0,0,1.5,WP,0,2.27,0,
2763,2720,2,2009-1,3,3,6,1.5,C,2,2.27,6,
2764,2720,13,2009-2,3,3,3,1,D,1,2.27,3,
2765,2720,32,2005-2,3,3,10.5,3.5,B+,3.5,2.27,10.5,
2766,2720,30,2007-2,3,0,0,2.94,WP,0,2.27,0,
2767,2720,14,2008-1,3,3,0,0.7,F,0,2.27,0,REPEAT
2768,2720,12,2008-2,4,4,8,1.79,C,2,2.27,8,
2769,2720,46,2009-1,3,3,9,1.5,B,3,2.27,9,
2770,2720,79,2009-2,3,0,0,1,WF,0,2.27,0,
2771,2771,77,2008-1,3,0,0,2.25,WP,0,2.73,0,REPEAT
2772,2771,79,2007-3,3,3,7.5,2.5,C+,2.5,2.73,7.5,
2773,2771,13,2008-1,3,3,0,2.25,F,0,2.73,0,REPEAT
2774,2771,1,2008-2,3,3,4.5,,D+,1.5,2.73,4.5,REPEAT
2775,2771,13,2009-1,3,3,6,2.54,C,2,2.73,6,
2776,2771,73,2010-1,3,3,9,2.92,B,3,2.73,9,
2777,2771,64,2007-2,3,3,9,2.6,B,3,2.73,9,
2778,2771,78,2008-1,3,3,3,2.25,D,1,2.73,3,REPEAT
2779,2771,67,2008-2,3,0,0,,WF,0,2.73,0,REPEAT
2780,2771,46,2009-1,3,3,7.5,2.54,C+,2.5,2.73,7.5,
2781,2771,65,2009-1,3,3,11.25,2.54,A-,3.75,2.73,11.25,
2782,2771,1,2009-2,3,3,6,3.2,C,2,2.73,6,
2783,2771,59,2010-1,3,3,6,2.92,C,2,2.73,6,
2784,2771,58,2010-1,3,3,11.25,2.92,A-,3.75,2.73,11.25,
2785,2771,67,2007-2,3,3,9,2.6,B,3,2.73,9,
2786,2771,35,2007-2,3,3,7.5,2.6,C+,2.5,2.73,7.5,
2787,2771,83,2008-1,3,3,0,2.25,F,0,2.73,0,REPEAT
2788,2771,78,2009-1,3,3,6,2.54,C,2,2.73,6,
2789,2771,80,2009-2,12,12,42,3.2,B+,3.5,2.73,42,
2790,2771,2,2008-1,3,3,7.5,2.25,C+,2.5,2.73,7.5,
2791,2771,76,2009-1,3,3,9,2.54,B,3,2.73,9,
2792,2771,82,2007-2,3,3,6,2.6,C,2,2.73,6,
2793,2771,53,2007-2,3,3,7.5,2.6,C+,2.5,2.73,7.5,
2794,2771,63,2008-1,3,3,6,2.25,C,2,2.73,6,
2795,2771,83,2009-1,3,3,6,2.54,C,2,2.73,6,
2796,2796,27,2005-1,3,3,12,3.83,A,4,3.54,12,
2797,2796,28,2005-1,3,3,11.25,3.83,A-,3.75,3.54,11.25,
2798,2796,15,2005-2,3,3,11.25,3.75,A-,3.75,3.54,11.25,
2799,2796,29,2006-1,3,3,11.25,3.58,A-,3.75,3.54,11.25,
2800,2796,13,2006-2,3,0,0,3.67,WF,0,3.54,0,REPEAT
2801,2796,71,2006-2,3,3,7.5,3.67,C+,2.5,3.54,7.5,REPEAT
2802,2796,31,2006-2,3,3,12,3.67,A,4,3.54,12,
2803,2796,47,2007-2,3,3,0,2.88,F,0,3.54,0,REPEAT
2804,2796,14,2008-1,3,0,0,3.5,D,0,3.54,0,REPEAT
2805,2796,17,2008-1,3,0,0,3.5,F,0,3.54,0,
2806,2796,83,2008-1,3,0,0,3.5,WF,0,3.54,0,REPEAT
2807,2796,57,2008-1,3,3,7.5,3.5,C+,2.5,3.54,7.5,
2808,2796,154,2008-1,3,3,12,3.5,A,4,3.54,12,
2809,2796,59,2013-1,3,3,9,3.06,B,3,3.54,9,
2810,2796,75,2013-1,3,3,9,3.06,B,3,3.54,9,
2811,2796,123,2013-2,3,3,10.5,3.7,B+,3.5,3.54,10.5,
2812,2796,117,2013-2,12,12,45,3.7,A-,3.75,3.54,45,
2813,2796,23,2005-1,1,1,3,3.83,B,3,3.54,3,
2814,2796,63,2006-1,3,3,0,3.58,WF,0,3.54,0,
2815,2796,160,2006-2,3,3,9,3.67,B,3,3.54,9,
2816,2796,64,2007-2,3,3,9,2.88,B,3,3.54,9,
2817,2796,13,2008-1,3,3,12,3.5,A,4,3.54,12,
2818,2796,47,2008-2,3,0,0,,WF,0,3.54,0,REPEAT
2819,2796,99,2013-1,3,3,11.25,3.06,A-,3.75,3.54,11.25,
2820,2796,39,2007-1,3,0,0,3.5,WF,0,3.54,0,REPEAT
2821,2796,6,2007-2,3,3,7.5,2.88,C+,2.5,3.54,7.5,
2822,2796,40,2010-2,3,3,0,,F,0,3.54,0,REPEAT
2823,2796,48,2012-3,3,3,11.25,3.75,A-,3.75,3.54,11.25,
2824,2796,49,2013-1,3,3,7.5,3.06,C+,2.5,3.54,7.5,
2825,2796,18,2005-2,3,3,10.5,3.75,B+,3.5,3.54,10.5,
2826,2796,8,2006-1,3,3,0,3.58,WF,0,3.54,0,
2827,2796,39,2006-2,3,0,0,3.67,WF,0,3.54,0,REPEAT
2828,2796,14,2007-1,3,0,0,3.5,W,0,3.54,0,REPEAT
2829,2796,2,2007-1,3,3,10.5,3.5,B+,3.5,3.54,10.5,
2830,2796,154,2007-1,3,3,4.5,3.5,D+,1.5,3.54,4.5,REPEAT
2831,2796,25,2005-1,3,3,12,3.83,A,4,3.54,12,
2832,2796,32,2005-2,3,3,11.25,3.75,A-,3.75,3.54,11.25,
2833,2796,78,2006-1,3,3,9,3.58,B,3,3.54,9,
2834,2796,22,2006-2,3,3,12,3.67,A,4,3.54,12,
2835,2796,82,2007-2,3,3,6,2.88,C,2,3.54,6,
2836,2796,59,2012-1,3,3,0,,F,0,3.54,0,REPEAT
2837,2796,40,2012-3,3,3,11.25,3.75,A-,3.75,3.54,11.25,
2838,2796,24,2005-1,3,3,12,3.83,A,4,3.54,12,
2839,2796,19,2005-1,3,3,11.25,3.83,A-,3.75,3.54,11.25,
2840,2796,37,2005-1,3,3,11.25,3.83,A-,3.75,3.54,11.25,
2841,2796,16,2005-2,3,3,12,3.75,A,4,3.54,12,
2842,2796,34,2006-1,3,3,12,3.58,A,4,3.54,12,
2843,2796,71,2007-2,3,3,12,2.88,A,4,3.54,12,
2844,2796,39,2008-1,3,0,0,3.5,F,0,3.54,0,REPEAT
2845,2796,73,2014-1,3,3,12,4,A,4,3.54,12,
2846,2846,123,2013-2,3,3,9,3.33,B,3,3.04,9,
2847,2846,42,2013-3,3,3,11.25,3.75,A-,3.75,3.04,11.25,
2848,2846,69,2011-1,3,3,9,3,B,3,3.04,9,
2849,2846,114,2012-1,3,3,10.5,3.25,B+,3.5,3.04,10.5,
2850,2846,58,2012-1,3,3,9,3.25,B,3,3.04,9,
2851,2846,113,2012-3,3,3,9,3,B,3,3.04,9,
2852,2846,59,2013-1,3,3,6,2.64,C,2,3.04,6,
2853,2846,49,2013-1,3,3,7.5,2.64,C+,2.5,3.04,7.5,
2854,2846,99,2013-1,3,3,6,2.64,C,2,3.04,6,
2855,2846,72,2013-1,3,3,7.5,2.64,C+,2.5,3.04,7.5,
2856,2846,60,2013-2,3,3,9,3.33,B,3,3.04,9,
2857,2846,110,2012-2,3,3,7.5,2.5,C+,2.5,3.04,7.5,
2858,2846,109,2011-2,3,3,10.5,3.5,B+,3.5,3.04,10.5,
2859,2846,118,2013-1,3,3,10.5,2.64,B+,3.5,3.04,10.5,
2860,2846,102,2011-1,3,3,9,3,B,3,3.04,9,
2861,2846,56,2013-1,3,3,9,2.64,B,3,3.04,9,
2862,2846,73,2013-1,3,3,9,2.64,B,3,3.04,9,
2863,2846,117,2013-2,12,12,42,3.33,B+,3.5,3.04,42,
2864,2864,99,2019-1,3,3,4.5,2,D+,1.5,3.07,4.5,REPEAT
2865,2864,123,2020-2,3,3,10.5,3.75,B+,3.5,3.07,10.5,
2866,2864,107,2020-1,3,3,7.5,2.81,C+,2.5,3.07,7.5,
2867,2864,99,2020-1,3,3,9,2.81,B,3,3.07,9,
2868,2864,152,2021-1,3,3,12,3.88,A,4,3.07,12,
2869,2864,69,2019-1,3,3,6,2,C,2,3.07,6,
2870,2864,73,2019-1,3,3,6,2,C,2,3.07,6,
2871,2864,153,2020-1,3,3,11.25,2.81,A-,3.75,3.07,11.25,
2872,2864,49,2020-1,3,3,6,2.81,C,2,3.07,6,
2873,2864,118,2021-1,3,3,11.25,3.88,A-,3.75,3.07,11.25,
2874,2864,172,2021-2,3,3,7.5,3.08,C+,2.5,3.07,7.5,
2875,2864,101,2018-1,3,3,9,3.17,B,3,3.07,9,
2876,2864,106,2018-1,3,3,9,3.17,B,3,3.07,9,
2877,2864,58,2020-3,3,3,10.5,3,B+,3.5,3.07,10.5,
2878,2864,117,2021-2,12,12,42,3.08,B+,3.5,3.07,42,
